Project	Event	Data_Source	Site_Name	Site_Name_Clean	Site_ID	Dataset_ID	Latitude	Longitude	Elevation	Continent	Basin_Type	Basin_Source	Basin_Comment	Basin_Area	Data_Type	Number_Pollen_Samples	AgeModel_Source	Number_Datings
LegacyPollen_1.0	DONGDAO	Cao et al. (2013) / Zhou et al. (2022)	Dongdaohaizi Lake B	Dongdaohaizi Lake B	327	100198	44.697	89.56	430	Asia	Lake	NA	can't find a basin	NA	Raw	64	Zhou et al. (2022)	9
LegacyPollen_1.0	EBINUR	Cao et al. (2013) / Zhou et al. (2022)	Ebinur Lake	Ebinur Lake	315	100199	44.88	82.94	212	Asia	Lake	GIS	l, GE, L2,	454704811.6	Raw	14	Zhou et al. (2022)	7
LegacyPollen_1.0	EBINURSW	Cao et al. (2013) / Zhou et al. (2022)	Ebinur Lake-SW	Ebinur Lake-SW	314	100200	45	82.8	212	Asia	Lake	GIS	l, GE, L2, Shape has Dataset_ID 100199	4.55E+08	Raw	9	Zhou et al. (2022)	6
LegacyPollen_1.0	HUASHUWO	Cao et al. (2013) / Zhou et al. (2022)	Huashuwozi	Huashuwozi	328	100201	43.801	89.133	1320	Asia	Alluvial/Fluvial	NA	? special type: paleosol?	NA	Raw	52	Zhou et al. (2022)	3
LegacyPollen_1.0	LOPNURK1	Cao et al. (2013) / Zhou et al. (2022)	Lop Nur K1	Lop Nur K1	331	100202	40.283	90.25	790	Asia	Lake	NA	? former lake	4.26385E+11	Raw	14	Zhou et al. (2022)	4
LegacyPollen_1.0	LOPNURLUO4	Cao et al. (2013) / Zhou et al. (2022)	Lop Nur Luo4	Lop Nur Luo4	333	100203	40.333	90.25	800	Asia	Lake	NA	? former lake	4.26385E+11	Raw	16	Zhou et al. (2022)	3
LegacyPollen_1.0	MANASLM1	Cao et al. (2013) / Zhou et al. (2022)	Manas Lake LM-1	Manas Lake LM-1	334	100204	45.833	85.917	251	Asia	Lake	GIS	l, LW, L2,	264523964.5	Raw	60	Zhou et al. (2022)	7
LegacyPollen_1.0	NIYA	Cao et al. (2013) / Zhou et al. (2022)	Niya River	Niya River	336	100205	37.733	82.767	1373	Asia	Peat	FIXED_100	? Peat in an arid region?	NA	Raw	22	Zhou et al. (2022)	4
LegacyPollen_1.0	SICHANG	Cao et al. (2013) / Zhou et al. (2022)	Sichanghu Lake	Sichanghu Lake	338	100206	44.31	89.143	589	Asia	Lake	NA	can't find a basin	NA	Raw	19	Zhou et al. (2022)	2
LegacyPollen_1.0	TAGLE	Cao et al. (2013) / Zhou et al. (2022)	Tagle	Tagle	339	100207	37.033	80.767	1368	Asia	Lake	NA	? Peat in an arid region?	4.26385E+11	Raw	20	Zhou et al. (2022)	5
LegacyPollen_1.0	TIANSHUISI2	Cao et al. (2013) / Zhou et al. (2022)	Tianshuihai SI2	Tianshuihai SI2	340	100208	35.35	79.517	4836	Asia	Lake	GIS	l, GE, L2,	53630.30844	Raw	11	Zhou et al. (2022)	3
LegacyPollen_1.0	TIANSHUITS95	Cao et al. (2013) / Zhou et al. (2022)	Tianshuihai TS95	Tianshuihai TS95	341	100209	35.35	79.517	4900	Asia	Lake	GIS	l, GE, L2, Shape has Dataset_ID 100208	53611.34	Raw	36	Zhou et al. (2022)	9
LegacyPollen_1.0	WULUNGU2004	Cao et al. (2013) / Zhou et al. (2022)	Wulungu Lake WLG-2004	Wulungu Lake WLG-2004	344	100210	47.217	87.3	479	Asia	Lake	GIS	l, LW, L2,	857249060.7	Raw	110	Zhou et al. (2022)	7
LegacyPollen_1.0	XIAOSHA	Cao et al. (2013) / Zhou et al. (2022)	Xiaoshazi Lake	Xiaoshazi Lake	346	100213	36.783	90.833	4106	Asia	Lake	NA	can't find a basin	NA	Raw	7	Zhou et al. (2022)	2
LegacyPollen_1.0	XIAOXI	Cao et al. (2013) / Zhou et al. (2022)	Xiaoxigou	Xiaoxigou	347	100214	43.8	89.122	1360	Asia	Alluvial/Fluvial	NA	? Special type: paleosol?	NA	Raw	38	Zhou et al. (2022)	3
LegacyPollen_1.0	YUETE2	Cao et al. (2013) / Zhou et al. (2022)	Yuetegan 2	Yuetegan 2	350	100215	37.15	79.917	1277	Asia	Alluvial/Fluvial	NA	NA	NA	Raw	29	Zhou et al. (2022)	5
LegacyPollen_1.0	BANGONG	Cao et al. (2013) / Zhou et al. (2022)	Bangong Co Lake	Bangong Co Lake	285	100217	33.72	78.81	4241	Asia	Lake	GIS	l, GE, L2,	677018817.6	Raw	40	Zhou et al. (2022)	11
LegacyPollen_1.0	HIDDENHL1	Cao et al. (2013) / Zhou et al. (2022)	Hidden Lake HL1	Hidden Lake HL1	290	100218	29.813	92.54	4980	Asia	Lake	NA	can't find a basin	NA	Digitized	28	Zhou et al. (2022)	4
LegacyPollen_1.0	NGION	Cao et al. (2013) / Zhou et al. (2022)	Ngion Co	Ngion Co	296	100219	30.467	91.5	4515	Asia	Lake	NA	can't find a basin	NA	Digitized	56	Zhou et al. (2022)	10
LegacyPollen_1.0	PEIKU	Cao et al. (2013) / Zhou et al. (2022)	Peiku Co	Peiku Co	303	100220	28.91	85.61	4590	Asia	Lake	GIS	l, GE, L2,	270543711	Raw	98	Zhou et al. (2022)	6
LegacyPollen_1.0	QONGJI	Cao et al. (2013) / Zhou et al. (2022)	Co Qongjiamong	Co Qongjiamong	289	100221	29.813	92.373	4980	Asia	Lake	GIS	l, GE, L2,	69459.86304	Digitized	73	Zhou et al. (2022)	11
LegacyPollen_1.0	RENR1	Cao et al. (2013) / Zhou et al. (2022)	Ren Co R1	Ren Co R1	304	100222	30.733	96.683	4450	Asia	Lake	GIS	l, LW, L2,	3570732.341	Digitized	39	Zhou et al. (2022)	7
LegacyPollen_1.0	SELINCK8803	Cao et al. (2013) / Zhou et al. (2022)	Selin Co CK8803	Selin Co CK8803	305	100223	31.81	88.97	4530	Asia	Lake	GIS	l, GE, L2,	2355668598	Raw	45	Zhou et al. (2022)	5
LegacyPollen_1.0	WASONG	Cao et al. (2013) / Zhou et al. (2022)	Wasong	Wasong	273	100224	32.991	103.052	3490	Asia	Lake	NA	can't find a basin	NA	Digitized	45	Zhou et al. (2022)	10
LegacyPollen_1.0	WUMAQU	Cao et al. (2013) / Zhou et al. (2022)	Wumaqu	Wumaqu	307	100225	30.533	91.383	4370	Asia	Peat	FIXED_100	NA	NA	Raw	19	Zhou et al. (2022)	3
LegacyPollen_1.0	XUGUO	Cao et al. (2013) / Zhou et al. (2022)	Xuguo Co	Xuguo Co	308	100226	31.95	90.333	4595	Asia	Lake	GIS	l, GE, L2, modiefied LW shape	37171160.69	Digitized	51	Zhou et al. (2022)	4
LegacyPollen_1.0	YANGHU	Cao et al. (2013) / Zhou et al. (2022)	Yanghu Lake	Yanghu Lake	309	100227	35.433	84.65	4778	Asia	Lake	GIS	l, GE, L2,	220390411.8	Raw	18	Zhou et al. (2022)	2
LegacyPollen_1.0	ZABUZK2	Cao et al. (2013) / Zhou et al. (2022)	Zabuye Lake ZK2	Zabuye Lake ZK2	310	100228	31.46	84.05	4421	Asia	Lake	GIS	l, GE, L2,	104538915.2	Digitized	13	Zhou et al. (2022)	5
LegacyPollen_1.0	ZIGETANG	Cao et al. (2013) / Zhou et al. (2022)	Zigetang Co	Zigetang Co	311	100229	32	90.9	4560	Asia	Lake	GIS	l, GE, L2,	237032527.7	Raw	67	Zhou et al. (2022)	5
LegacyPollen_1.0	ERHAIES	Cao et al. (2013) / Zhou et al. (2022)	Erhai Lake ES	Erhai Lake ES	352	100230	25.855	100.171	1974	Asia	Lake	GIS	l, LW, L2,	241787078.7	Digitized	67	Zhou et al. (2022)	7
LegacyPollen_1.0	GANLAN	Cao et al. (2013) / Zhou et al. (2022)	Ganlanba	Ganlanba	353	100231	22.483	100.6	500	Asia	Peat	FIXED_100	NA	NA	Digitized	23	Zhou et al. (2022)	2
LegacyPollen_1.0	MANXING	Cao et al. (2013) / Zhou et al. (2022)	Manxing Lake	Manxing Lake	357	100232	21.95	100.483	1200	Asia	Lake	NA	can't find a basin	NA	Raw	11	Zhou et al. (2022)	7
LegacyPollen_1.0	HEMUDUHMD1	Cao et al. (2013) / Zhou et al. (2022)	Hemudu HMD-1	Hemudu HMD-1	365	100234	29.967	121.35	6	Asia	Alluvial/Fluvial	NA	NA	NA	Digitized	71	Zhou et al. (2022)	18
LegacyPollen_1.0	KUAHUQ2	Cao et al. (2013) / Zhou et al. (2022)	Kuahuqiao 2	Kuahuqiao 2	367	100235	30.25	120.2	0	Asia	Archaeological	NA	? special type: archaeological?	NA	Digitized	36	Zhou et al. (2022)	11
LegacyPollen_1.0	LUOJI	Cao et al. (2013) / Zhou et al. (2022)	Luojiang	Luojiang	369	100236	29.984	121.363	4	Asia	Alluvial/Fluvial	NA	NA	NA	Digitized	32	Zhou et al. (2022)	5
LegacyPollen_1.0	TIANCHILA	Cao et al. (2013)	Tianchi Lake	Tianchi Lake	237	100237	30.41	106.85	2194	Asia	Lake	GIS	l, GE, L2,	1985087.771	Raw	72	AWI	19
LegacyPollen_1.0	AKKOL	Cao et al. (2013)	Akkol Lake	Akkol Lake	238	100238	50.25	89.625	2204	Asia	Lake	GIS	l, GE, L2, modified LW shape	3491238.415	Digitized	54	AWI	11
LegacyPollen_1.0	BAIKAL606-3	Cao et al. (2013)	Baikal CON01-606-3	Baikal CON01-606-3	239	100239	52.08333	105.8653	130	Asia	Lake	GIS	l, LW, L2, Shape has Dataset_ID 40997	3.21E+10	Digitized	63	AWI	12
LegacyPollen_1.0	GRUSHA	Cao et al. (2013)	Grusha Lake	Grusha Lake	240	100240	50.38333	89.41667	2413	Asia	Lake	NA	can't find a basin	NA	Digitized	41	AWI	14
LegacyPollen_1.0	KENDEGEL	Cao et al. (2013)	Kendegelukol Lake	Kendegelukol Lake	241	100241	50.5055	87.64167	2050	Asia	Lake	NA	can't find a basin	NA	Digitized	59	AWI	7
LegacyPollen_1.0	TASHKOL	Cao et al. (2013)	Tashkol Lake	Tashkol Lake	242	100242	50.45	87.67083	2150	Asia	Lake	NA	NA	249086.3173	Digitized	53	AWI	6
LegacyPollen_1.0	UZUNKOL	Cao et al. (2013)	Uzunkol Lake	Uzunkol Lake	243	100243	50.45404	87.67608	1985	Asia	Lake	NA	can't find a basin	NA	Digitized	83	AWI	5
LegacyPollen_1.0	Gur_sample	Cao et al. (2020)	Gur	Gur	244	100244	50	137.05	35	Asia	Peat	FIXED_100	NA	NA	Digitized	65	AWI	11
LegacyPollen_1.0	Kiya	Cao et al. (2020)	Kiya	Kiya	245	100245	47.83333	135.6667	100	Asia	Peat	FIXED_100	NA	NA	Digitized	42	AWI	4
LegacyPollen_1.0	Pobochnoye	Cao et al. (2020)	Pobochnoye	Pobochnoye	246	100246	53.03333	51.84167	65	Asia	Peat	FIXED_100	NA	NA	Digitized	27	AWI	16
LegacyPollen_1.0	TYAPKA	Cao et al. (2020)	Tyapka	Tyapka	247	100247	53.7	140.1167	4	Asia	Peat	FIXED_100	NA	NA	Digitized	86	AWI	8
LegacyPollen_1.0	ARAL86	Cao et al. (2020)	Aral Lake	Aral Lake	248	100248	44.42	59.98333	53	Asia	Lake	NA	NA	45066668093	Raw	33	AWI	5
LegacyPollen_1.0	GANTANG	Cao et al. (2013) / Zhou et al. (2022)	Gantang SZY	Gantang SZY	12	100249	26.767	119.033	1007	Asia	Peat	FIXED_100	NA	NA	Digitized	185	Zhou et al. (2022)	7
LegacyPollen_1.0	HUGUAN	Cao et al. (2013) / Zhou et al. (2022)	Huguangyan Maar Lake B	Huguangyan Maar Lake B	38	100250	21.15	110.283	88	Asia	Lake	NA	NA	1871926.305	Digitized	20	Zhou et al. (2022)	22
LegacyPollen_1.0	JINGBO	Cao et al. (2020)	Jingbo Lake	Jingbo Lake	251	100251	43.9085	128.75	350	Asia	Lake	NA	can't find a basin	NA	Digitized	225	AWI	7
LegacyPollen_1.0	XINGKAI	Cao et al. (2020)	Xingkai Lake	Xingkai Lake	252	100252	45.206	132.509	69	Asia	Lake	NA	NA	4380822654	Digitized	185	AWI	5
LegacyPollen_1.0	QIGANUR	Cao et al. (2013) / Zhou et al. (2022)	Qigai Nuur QGN-2004	Qigai Nuur QGN-2004	192	100253	39.65	109.9	1329	Asia	Lake	NA	can't find a basin	NA	Digitized	222	Zhou et al. (2022)	18
LegacyPollen_1.0	11-CH-12A	Cao et al. (2020)	11-CH-12A Lake	11-CH-12A Lake	254	100254	72.39888	102.2886	60	Asia	Lake	GIS	l, LW, L2,	23132.35938	Digitized	65	AWI	20
LegacyPollen_1.0	ACHITNUR	Cao et al. (2013)	Achit Nur Lake	Achit Nur Lake	255	100255	49.5	90.6	1435	Asia	Lake	NA	l, LW, L2, Shape has DatasetID 3861	294308322.6	Digitized	20	AWI	4
LegacyPollen_1.0	ACHITNUUR	Cao et al. (2013)	Achit Nuur	Achit Nuur	256	100256	49.41667	90.51667	1444	Asia	Lake	NA	l, LW, L2, Shape has DatasetID 3861	294308322.6	Digitized	80	AWI	10
LegacyPollen_1.0	Baikal_Lake-CON01-605-3	Cao et al. (2020)	Baikal Lake-CON01-605-3	Baikal Lake-CON01-605-3	257	100257	51.585	104.8547	675	Asia	Lake	GIS	l, LW, L2, Shape has Dataset_ID 40997	3.21E+10	Digitized	86	AWI	8
